Dataset, #TrainingRelease, %Training, %Defective in training,%Defective in testing, Classifier, Balancing, Feature Selection, Sensitivity, TP, FP, TN, FN, Precision,Recall, AUC, Kappa
ZOOKEEPER,1,0.021778,0.181347,0.131579,Random Forest,Smote,Best First,No,5,10,188,25,0.333333,0.166667,0.635606,0.147436
ZOOKEEPER,1,0.021778,0.181347,0.131579,Naive Bayes,Smote,Best First,No,3,5,193,27,0.375000,0.100000,0.697811,0.108504
ZOOKEEPER,1,0.021778,0.181347,0.131579,Ibk,Smote,Best First,No,7,18,180,23,0.280000,0.233333,0.586700,0.153261
ZOOKEEPER,2,0.047506,0.154394,0.092105,Random Forest,Smote,Best First,No,5,4,203,16,0.555556,0.238095,0.634921,0.294336
ZOOKEEPER,2,0.047506,0.154394,0.092105,Naive Bayes,Smote,Best First,No,1,7,200,20,0.125000,0.047619,0.686450,0.019120
ZOOKEEPER,2,0.047506,0.154394,0.092105,Ibk,Smote,Best First,No,4,4,203,17,0.500000,0.190476,0.752933,0.237094
ZOOKEEPER,3,0.073234,0.132512,0.151079,Random Forest,Smote,Best First,No,7,24,212,35,0.225806,0.166667,0.669038,0.072809
ZOOKEEPER,3,0.073234,0.132512,0.151079,Naive Bayes,Smote,Best First,No,20,20,216,22,0.500000,0.476190,0.740264,0.399259
ZOOKEEPER,3,0.073234,0.132512,0.151079,Ibk,Smote,Best First,No,12,31,205,30,0.279070,0.285714,0.647296,0.152862
ZOOKEEPER,4,0.104604,0.138080,0.109541,Random Forest,Smote,Best First,No,6,20,232,25,0.230769,0.193548,0.726575,0.122873
ZOOKEEPER,4,0.104604,0.138080,0.109541,Naive Bayes,Smote,Best First,No,8,9,243,23,0.470588,0.258065,0.862455,0.277255
ZOOKEEPER,4,0.104604,0.138080,0.109541,Ibk,Smote,Best First,No,6,15,237,25,0.285714,0.193548,0.731823,0.156106
ZOOKEEPER,5,0.136538,0.131405,0.194079,Random Forest,Smote,Best First,No,15,8,237,44,0.652174,0.254237,0.781875,0.288377
ZOOKEEPER,5,0.136538,0.131405,0.194079,Naive Bayes,Smote,Best First,No,23,8,237,36,0.741935,0.389831,0.843307,0.435659
ZOOKEEPER,5,0.136538,0.131405,0.194079,Ibk,Smote,Best First,No,14,9,236,45,0.608696,0.237288,0.751712,0.261007
ZOOKEEPER,6,0.170842,0.143989,0.072368,Random Forest,Smote,Best First,No,0,0,282,22,NaN,0.000000,0.500000,0.000000
ZOOKEEPER,6,0.170842,0.143989,0.072368,Naive Bayes,Smote,Best First,No,0,0,282,22,NaN,0.000000,0.500000,0.000000
ZOOKEEPER,6,0.170842,0.143989,0.072368,Ibk,Smote,Best First,No,0,0,282,22,NaN,0.000000,0.500000,0.000000
ZOOKEEPER,7,0.205146,0.132013,0.152738,Random Forest,Smote,Best First,No,24,26,268,29,0.480000,0.452830,0.793191,0.373050
ZOOKEEPER,7,0.205146,0.132013,0.152738,Naive Bayes,Smote,Best First,No,23,22,272,30,0.511111,0.433962,0.849121,0.382816
ZOOKEEPER,7,0.205146,0.132013,0.152738,Ibk,Smote,Best First,No,24,27,267,29,0.470588,0.452830,0.779906,0.366664
ZOOKEEPER,8,0.244302,0.135335,0.132768,Random Forest,Smote,Best First,No,5,10,297,42,0.333333,0.106383,0.702370,0.103710
ZOOKEEPER,8,0.244302,0.135335,0.132768,Naive Bayes,Smote,Best First,No,7,10,297,40,0.411765,0.148936,0.824035,0.159464
ZOOKEEPER,8,0.244302,0.135335,0.132768,Ibk,Smote,Best First,No,7,10,297,40,0.411765,0.148936,0.688890,0.159464
ZOOKEEPER,9,0.284247,0.134974,0.078571,Random Forest,Smote,Best First,No,18,36,480,26,0.333333,0.409091,0.833245,0.307373
ZOOKEEPER,9,0.284247,0.134974,0.078571,Naive Bayes,Smote,Best First,No,21,13,503,23,0.617647,0.477273,0.901625,0.504522
ZOOKEEPER,9,0.284247,0.134974,0.078571,Ibk,Smote,Best First,No,21,37,479,23,0.362069,0.477273,0.811355,0.354045
ZOOKEEPER,10,0.347439,0.124716,0.072183,Random Forest,Smote,Best First,No,10,15,512,31,0.400000,0.243902,0.661499,0.262712
ZOOKEEPER,10,0.347439,0.124716,0.072183,Naive Bayes,Smote,Best First,No,14,16,511,27,0.466667,0.341463,0.838201,0.355023
ZOOKEEPER,10,0.347439,0.124716,0.072183,Ibk,Smote,Best First,No,10,13,514,31,0.434783,0.243902,0.707479,0.274880
ZOOKEEPER,11,0.411532,0.116534,0.148718,Random Forest,Smote,Best First,No,29,57,275,29,0.337209,0.500000,0.764385,0.273774
ZOOKEEPER,11,0.411532,0.116534,0.148718,Naive Bayes,Smote,Best First,No,44,54,278,14,0.448980,0.758621,0.870560,0.463939
ZOOKEEPER,11,0.411532,0.116534,0.148718,Ibk,Smote,Best First,No,31,56,276,27,0.356322,0.534483,0.754985,0.303242
ZOOKEEPER,12,0.455541,0.119643,0.174359,Random Forest,Smote,Best First,No,16,28,294,52,0.363636,0.235294,0.626895,0.172326
ZOOKEEPER,12,0.455541,0.119643,0.174359,Naive Bayes,Smote,Best First,No,13,9,313,55,0.590909,0.191176,0.617259,0.222624
ZOOKEEPER,12,0.455541,0.119643,0.174359,Ibk,Smote,Best First,No,16,28,294,52,0.363636,0.235294,0.574077,0.172326
ZOOKEEPER,13,0.499549,0.124464,0.061381,Random Forest,Smote,Best First,No,6,18,349,18,0.250000,0.250000,0.621537,0.200954
ZOOKEEPER,13,0.499549,0.124464,0.061381,Naive Bayes,Smote,Best First,No,8,19,348,16,0.296296,0.333333,0.757720,0.266023
ZOOKEEPER,13,0.499549,0.124464,0.061381,Ibk,Smote,Best First,No,7,16,351,17,0.304348,0.291667,0.682221,0.252996
ZOOKEEPER,14,0.543670,0.119344,0.061224,Random Forest,Smote,Best First,No,6,23,345,18,0.206897,0.250000,0.650532,0.170863
ZOOKEEPER,14,0.543670,0.119344,0.061224,Naive Bayes,Smote,Best First,No,8,22,346,16,0.266667,0.333333,0.737092,0.244931
ZOOKEEPER,14,0.543670,0.119344,0.061224,Ibk,Smote,Best First,No,6,23,345,18,0.206897,0.250000,0.636153,0.170863
ZOOKEEPER,15,0.587903,0.114971,0.148990,Random Forest,Smote,Best First,No,14,20,317,45,0.411765,0.237288,0.675728,0.215627
ZOOKEEPER,15,0.587903,0.114971,0.148990,Naive Bayes,Smote,Best First,No,20,14,323,39,0.588235,0.338983,0.801137,0.360434
ZOOKEEPER,15,0.587903,0.114971,0.148990,Ibk,Smote,Best First,No,16,21,316,43,0.432432,0.271186,0.668888,0.246835
ZOOKEEPER,16,0.632589,0.117374,0.151079,Random Forest,Smote,Best First,No,9,22,332,54,0.290323,0.142857,0.676419,0.102006
ZOOKEEPER,16,0.632589,0.117374,0.151079,Naive Bayes,Smote,Best First,No,22,14,340,41,0.611111,0.349206,0.764685,0.375867
ZOOKEEPER,16,0.632589,0.117374,0.151079,Ibk,Smote,Best First,No,13,19,335,50,0.406250,0.206349,0.674065,0.191384
ZOOKEEPER,17,0.679643,0.119708,0.120000,Random Forest,Smote,Best First,No,24,11,363,27,0.685714,0.470588,0.883113,0.510309
ZOOKEEPER,17,0.679643,0.119708,0.120000,Naive Bayes,Smote,Best First,No,24,22,352,27,0.521739,0.470588,0.842508,0.429967
ZOOKEEPER,17,0.679643,0.119708,0.120000,Ibk,Smote,Best First,No,21,17,357,30,0.552632,0.411765,0.724048,0.411617
ZOOKEEPER,18,0.727601,0.119727,0.093023,Random Forest,Smote,Best First,No,17,11,379,23,0.607143,0.425000,0.894615,0.458519
ZOOKEEPER,18,0.727601,0.119727,0.093023,Naive Bayes,Smote,Best First,No,19,26,364,21,0.422222,0.475000,0.835673,0.386646
ZOOKEEPER,18,0.727601,0.119727,0.093023,Ibk,Smote,Best First,No,15,20,370,25,0.428571,0.375000,0.686859,0.342954
ZOOKEEPER,19,0.776123,0.118058,0.102326,Random Forest,Smote,Best First,No,28,13,373,16,0.682927,0.636364,0.931406,0.621456
ZOOKEEPER,19,0.776123,0.118058,0.102326,Naive Bayes,Smote,Best First,No,23,26,360,21,0.469388,0.522727,0.868317,0.433544
ZOOKEEPER,19,0.776123,0.118058,0.102326,Ibk,Smote,Best First,No,18,18,368,26,0.500000,0.409091,0.721797,0.394211
ZOOKEEPER,20,0.824645,0.117132,0.231092,Random Forest,Smote,Best First,No,47,26,340,63,0.643836,0.427273,0.748584,0.403727
ZOOKEEPER,20,0.824645,0.117132,0.231092,Naive Bayes,Smote,Best First,No,44,37,329,66,0.543210,0.400000,0.712407,0.329266
ZOOKEEPER,20,0.824645,0.117132,0.231092,Ibk,Smote,Best First,No,40,44,322,70,0.476190,0.363636,0.599143,0.265353
ZOOKEEPER,21,0.878357,0.124101,0.163462,Random Forest,Smote,Best First,No,39,37,398,46,0.513158,0.458824,0.817404,0.390395
ZOOKEEPER,21,0.878357,0.124101,0.163462,Naive Bayes,Smote,Best First,No,41,25,410,44,0.621212,0.482353,0.837985,0.466865
ZOOKEEPER,21,0.878357,0.124101,0.163462,Ibk,Smote,Best First,No,35,55,380,50,0.388889,0.411765,0.667410,0.278732
ZOOKEEPER,22,0.937035,0.126566,0.277778,Random Forest,Smote,Best First,No,50,26,377,105,0.657895,0.322581,0.795445,0.306062
ZOOKEEPER,22,0.937035,0.126566,0.277778,Naive Bayes,Smote,Best First,No,73,23,380,82,0.760417,0.470968,0.819451,0.468803
ZOOKEEPER,22,0.937035,0.126566,0.277778,Ibk,Smote,Best First,No,53,50,353,102,0.514563,0.341935,0.647747,0.242944
ZOOKEEPER,1,0.021778,0.181347,0.131579,Random Forest,Smote,Best First,Sensitive threshold,17,74,124,13,0.186813,0.566667,0.596465,0.103579
ZOOKEEPER,1,0.021778,0.181347,0.131579,Naive Bayes,Smote,Best First,Sensitive threshold,5,13,185,25,0.277778,0.166667,0.550505,0.121655
ZOOKEEPER,1,0.021778,0.181347,0.131579,Ibk,Smote,Best First,Sensitive threshold,7,25,173,23,0.218750,0.233333,0.553535,0.104126
ZOOKEEPER,2,0.047506,0.154394,0.092105,Random Forest,Smote,Best First,Sensitive threshold,6,25,182,15,0.193548,0.285714,0.582471,0.135873
ZOOKEEPER,2,0.047506,0.154394,0.092105,Naive Bayes,Smote,Best First,Sensitive threshold,7,21,186,14,0.250000,0.333333,0.615942,0.201681
ZOOKEEPER,2,0.047506,0.154394,0.092105,Ibk,Smote,Best First,Sensitive threshold,5,12,195,16,0.294118,0.238095,0.590062,0.196981
ZOOKEEPER,3,0.073234,0.132512,0.151079,Random Forest,Smote,Best First,Sensitive threshold,30,87,149,12,0.256410,0.714286,0.672821,0.199337
ZOOKEEPER,3,0.073234,0.132512,0.151079,Naive Bayes,Smote,Best First,Sensitive threshold,23,51,185,19,0.310811,0.547619,0.665759,0.252459
ZOOKEEPER,3,0.073234,0.132512,0.151079,Ibk,Smote,Best First,Sensitive threshold,13,47,189,29,0.216667,0.309524,0.555186,0.093841
ZOOKEEPER,4,0.104604,0.138080,0.109541,Random Forest,Smote,Best First,Sensitive threshold,17,63,189,14,0.212500,0.548387,0.649194,0.176237
ZOOKEEPER,4,0.104604,0.138080,0.109541,Naive Bayes,Smote,Best First,Sensitive threshold,21,37,215,10,0.362069,0.677419,0.765297,0.383956
ZOOKEEPER,4,0.104604,0.138080,0.109541,Ibk,Smote,Best First,Sensitive threshold,6,50,202,25,0.107143,0.193548,0.497568,-0.003594
ZOOKEEPER,5,0.136538,0.131405,0.194079,Random Forest,Smote,Best First,Sensitive threshold,36,48,197,23,0.428571,0.610169,0.707126,0.356853
ZOOKEEPER,5,0.136538,0.131405,0.194079,Naive Bayes,Smote,Best First,Sensitive threshold,25,18,227,34,0.581395,0.423729,0.675130,0.390453
ZOOKEEPER,5,0.136538,0.131405,0.194079,Ibk,Smote,Best First,Sensitive threshold,18,41,204,41,0.305085,0.305085,0.568869,0.137738
ZOOKEEPER,6,0.170842,0.143989,0.072368,Random Forest,Smote,Best First,Sensitive threshold,0,0,282,22,NaN,0.000000,0.500000,0.000000
ZOOKEEPER,6,0.170842,0.143989,0.072368,Naive Bayes,Smote,Best First,Sensitive threshold,0,0,282,22,NaN,0.000000,0.500000,0.000000
ZOOKEEPER,6,0.170842,0.143989,0.072368,Ibk,Smote,Best First,Sensitive threshold,0,0,282,22,NaN,0.000000,0.500000,0.000000
ZOOKEEPER,7,0.205146,0.132013,0.152738,Random Forest,Smote,Best First,Sensitive threshold,42,106,188,11,0.283784,0.792453,0.715954,0.248987
ZOOKEEPER,7,0.205146,0.132013,0.152738,Naive Bayes,Smote,Best First,Sensitive threshold,47,82,212,6,0.364341,0.886792,0.803940,0.382862
ZOOKEEPER,7,0.205146,0.132013,0.152738,Ibk,Smote,Best First,Sensitive threshold,27,74,220,26,0.267327,0.509434,0.628867,0.187962
ZOOKEEPER,8,0.244302,0.135335,0.132768,Random Forest,Smote,Best First,Sensitive threshold,26,60,247,21,0.302326,0.553191,0.678876,0.264732
ZOOKEEPER,8,0.244302,0.135335,0.132768,Naive Bayes,Smote,Best First,Sensitive threshold,25,40,267,22,0.384615,0.531915,0.700811,0.345578
ZOOKEEPER,8,0.244302,0.135335,0.132768,Ibk,Smote,Best First,Sensitive threshold,10,54,253,37,0.156250,0.212766,0.518435,0.031973
ZOOKEEPER,9,0.284247,0.134974,0.078571,Random Forest,Smote,Best First,Sensitive threshold,33,143,373,11,0.187500,0.750000,0.736434,0.199346
ZOOKEEPER,9,0.284247,0.134974,0.078571,Naive Bayes,Smote,Best First,Sensitive threshold,31,45,471,13,0.407895,0.704545,0.808668,0.463247
ZOOKEEPER,9,0.284247,0.134974,0.078571,Ibk,Smote,Best First,Sensitive threshold,25,120,396,19,0.172414,0.568182,0.667812,0.163730
ZOOKEEPER,10,0.347439,0.124716,0.072183,Random Forest,Smote,Best First,Sensitive threshold,19,110,417,22,0.147287,0.463415,0.627343,0.128004
ZOOKEEPER,10,0.347439,0.124716,0.072183,Naive Bayes,Smote,Best First,Sensitive threshold,25,34,493,16,0.423729,0.609756,0.772620,0.453447
ZOOKEEPER,10,0.347439,0.124716,0.072183,Ibk,Smote,Best First,Sensitive threshold,14,101,426,27,0.121739,0.341463,0.574906,0.081765
ZOOKEEPER,11,0.411532,0.116534,0.148718,Random Forest,Smote,Best First,Sensitive threshold,47,132,200,11,0.262570,0.810345,0.706377,0.221807
ZOOKEEPER,11,0.411532,0.116534,0.148718,Naive Bayes,Smote,Best First,Sensitive threshold,54,149,183,4,0.266010,0.931034,0.741120,0.237366
ZOOKEEPER,11,0.411532,0.116534,0.148718,Ibk,Smote,Best First,Sensitive threshold,37,98,234,21,0.274074,0.637931,0.671375,0.221439
ZOOKEEPER,12,0.455541,0.119643,0.174359,Random Forest,Smote,Best First,Sensitive threshold,25,61,261,43,0.290698,0.367647,0.589103,0.161360
ZOOKEEPER,12,0.455541,0.119643,0.174359,Naive Bayes,Smote,Best First,Sensitive threshold,17,20,302,51,0.459459,0.250000,0.593944,0.229077
ZOOKEEPER,12,0.455541,0.119643,0.174359,Ibk,Smote,Best First,Sensitive threshold,17,34,288,51,0.333333,0.250000,0.572205,0.160207
ZOOKEEPER,13,0.499549,0.124464,0.061381,Random Forest,Smote,Best First,Sensitive threshold,10,71,296,14,0.123457,0.416667,0.611603,0.105793
ZOOKEEPER,13,0.499549,0.124464,0.061381,Naive Bayes,Smote,Best First,Sensitive threshold,11,42,325,13,0.207547,0.458333,0.671946,0.219787
ZOOKEEPER,13,0.499549,0.124464,0.061381,Ibk,Smote,Best First,Sensitive threshold,8,48,319,16,0.142857,0.333333,0.601272,0.124790
ZOOKEEPER,14,0.543670,0.119344,0.061224,Random Forest,Smote,Best First,Sensitive threshold,11,71,297,13,0.134146,0.458333,0.632699,0.124628
ZOOKEEPER,14,0.543670,0.119344,0.061224,Naive Bayes,Smote,Best First,Sensitive threshold,11,49,319,13,0.183333,0.458333,0.662591,0.191161
ZOOKEEPER,14,0.543670,0.119344,0.061224,Ibk,Smote,Best First,Sensitive threshold,7,52,316,17,0.118644,0.291667,0.575181,0.089416
ZOOKEEPER,15,0.587903,0.114971,0.148990,Random Forest,Smote,Best First,Sensitive threshold,27,58,279,32,0.317647,0.457627,0.642760,0.241605
ZOOKEEPER,15,0.587903,0.114971,0.148990,Naive Bayes,Smote,Best First,Sensitive threshold,33,37,300,26,0.471429,0.559322,0.724765,0.417429
ZOOKEEPER,15,0.587903,0.114971,0.148990,Ibk,Smote,Best First,Sensitive threshold,17,39,298,42,0.303571,0.288136,0.586204,0.176102
ZOOKEEPER,16,0.632589,0.117374,0.151079,Random Forest,Smote,Best First,Sensitive threshold,28,65,289,35,0.301075,0.444444,0.630414,0.218135
ZOOKEEPER,16,0.632589,0.117374,0.151079,Naive Bayes,Smote,Best First,Sensitive threshold,30,33,321,33,0.476190,0.476190,0.691485,0.382970
ZOOKEEPER,16,0.632589,0.117374,0.151079,Ibk,Smote,Best First,Sensitive threshold,17,40,314,46,0.298246,0.269841,0.578423,0.163237
ZOOKEEPER,17,0.679643,0.119708,0.120000,Random Forest,Smote,Best First,Sensitive threshold,40,63,311,11,0.388350,0.784314,0.807932,0.427599
ZOOKEEPER,17,0.679643,0.119708,0.120000,Naive Bayes,Smote,Best First,Sensitive threshold,31,41,333,20,0.430556,0.607843,0.749109,0.423004
ZOOKEEPER,17,0.679643,0.119708,0.120000,Ibk,Smote,Best First,Sensitive threshold,21,21,353,30,0.500000,0.411765,0.677807,0.384949
ZOOKEEPER,18,0.727601,0.119727,0.093023,Random Forest,Smote,Best First,Sensitive threshold,34,84,306,6,0.288136,0.850000,0.817308,0.338462
ZOOKEEPER,18,0.727601,0.119727,0.093023,Naive Bayes,Smote,Best First,Sensitive threshold,22,45,345,18,0.328358,0.550000,0.717308,0.333579
ZOOKEEPER,18,0.727601,0.119727,0.093023,Ibk,Smote,Best First,Sensitive threshold,15,25,365,25,0.375000,0.375000,0.655449,0.310897
ZOOKEEPER,19,0.776123,0.118058,0.102326,Random Forest,Smote,Best First,Sensitive threshold,40,62,324,4,0.392157,0.909091,0.874235,0.472530
ZOOKEEPER,19,0.776123,0.118058,0.102326,Naive Bayes,Smote,Best First,Sensitive threshold,27,44,342,17,0.380282,0.613636,0.749823,0.392852
ZOOKEEPER,19,0.776123,0.118058,0.102326,Ibk,Smote,Best First,Sensitive threshold,18,20,366,26,0.473684,0.409091,0.678639,0.380248
ZOOKEEPER,20,0.824645,0.117132,0.231092,Random Forest,Smote,Best First,Sensitive threshold,72,105,261,38,0.406780,0.654545,0.683830,0.303096
ZOOKEEPER,20,0.824645,0.117132,0.231092,Naive Bayes,Smote,Best First,Sensitive threshold,54,58,308,56,0.482143,0.490909,0.666220,0.330339
ZOOKEEPER,20,0.824645,0.117132,0.231092,Ibk,Smote,Best First,Sensitive threshold,41,46,320,69,0.471264,0.372727,0.623522,0.266534
ZOOKEEPER,21,0.878357,0.124101,0.163462,Random Forest,Smote,Best First,Sensitive threshold,67,137,298,18,0.328431,0.788235,0.736646,0.302768
ZOOKEEPER,21,0.878357,0.124101,0.163462,Naive Bayes,Smote,Best First,Sensitive threshold,50,48,387,35,0.510204,0.588235,0.738945,0.450191
ZOOKEEPER,21,0.878357,0.124101,0.163462,Ibk,Smote,Best First,Sensitive threshold,36,68,367,49,0.346154,0.423529,0.633604,0.245161
ZOOKEEPER,22,0.937035,0.126566,0.277778,Random Forest,Smote,Best First,Sensitive threshold,116,110,293,39,0.513274,0.748387,0.737717,0.416703
ZOOKEEPER,22,0.937035,0.126566,0.277778,Naive Bayes,Smote,Best First,Sensitive threshold,92,49,354,63,0.652482,0.593548,0.735980,0.485452
ZOOKEEPER,22,0.937035,0.126566,0.277778,Ibk,Smote,Best First,Sensitive threshold,55,60,343,100,0.478261,0.354839,0.602978,0.223720
ZOOKEEPER,1,0.021778,0.181347,0.131579,Random Forest,Smote,Best First,Sensitive learning,13,52,146,17,0.200000,0.433333,0.623990,0.114189
ZOOKEEPER,1,0.021778,0.181347,0.131579,Naive Bayes,Smote,Best First,Sensitive learning,5,13,185,25,0.277778,0.166667,0.697811,0.121655
ZOOKEEPER,1,0.021778,0.181347,0.131579,Ibk,Smote,Best First,Sensitive learning,7,25,173,23,0.218750,0.233333,0.586700,0.104126
ZOOKEEPER,2,0.047506,0.154394,0.092105,Random Forest,Smote,Best First,Sensitive learning,6,25,182,15,0.193548,0.285714,0.567518,0.135873
ZOOKEEPER,2,0.047506,0.154394,0.092105,Naive Bayes,Smote,Best First,Sensitive learning,7,21,186,14,0.250000,0.333333,0.686450,0.201681
ZOOKEEPER,2,0.047506,0.154394,0.092105,Ibk,Smote,Best First,Sensitive learning,5,12,195,16,0.294118,0.238095,0.752933,0.196981
ZOOKEEPER,3,0.073234,0.132512,0.151079,Random Forest,Smote,Best First,Sensitive learning,28,75,161,14,0.271845,0.666667,0.658646,0.218460
ZOOKEEPER,3,0.073234,0.132512,0.151079,Naive Bayes,Smote,Best First,Sensitive learning,23,51,185,19,0.310811,0.547619,0.740264,0.252459
ZOOKEEPER,3,0.073234,0.132512,0.151079,Ibk,Smote,Best First,Sensitive learning,13,47,189,29,0.216667,0.309524,0.647296,0.093841
ZOOKEEPER,4,0.104604,0.138080,0.109541,Random Forest,Smote,Best First,Sensitive learning,14,64,188,17,0.179487,0.451613,0.719726,0.118719
ZOOKEEPER,4,0.104604,0.138080,0.109541,Naive Bayes,Smote,Best First,Sensitive learning,21,37,215,10,0.362069,0.677419,0.862455,0.383956
ZOOKEEPER,4,0.104604,0.138080,0.109541,Ibk,Smote,Best First,Sensitive learning,6,50,202,25,0.107143,0.193548,0.731823,-0.003594
ZOOKEEPER,5,0.136538,0.131405,0.194079,Random Forest,Smote,Best First,Sensitive learning,34,48,197,25,0.414634,0.576271,0.758872,0.331325
ZOOKEEPER,5,0.136538,0.131405,0.194079,Naive Bayes,Smote,Best First,Sensitive learning,25,18,227,34,0.581395,0.423729,0.843307,0.390453
ZOOKEEPER,5,0.136538,0.131405,0.194079,Ibk,Smote,Best First,Sensitive learning,18,41,204,41,0.305085,0.305085,0.751435,0.137738
ZOOKEEPER,6,0.170842,0.143989,0.072368,Random Forest,Smote,Best First,Sensitive learning,0,0,282,22,NaN,0.000000,0.500000,0.000000
ZOOKEEPER,6,0.170842,0.143989,0.072368,Naive Bayes,Smote,Best First,Sensitive learning,0,0,282,22,NaN,0.000000,0.500000,0.000000
ZOOKEEPER,6,0.170842,0.143989,0.072368,Ibk,Smote,Best First,Sensitive learning,0,0,282,22,NaN,0.000000,0.500000,0.000000
ZOOKEEPER,7,0.205146,0.132013,0.152738,Random Forest,Smote,Best First,Sensitive learning,38,94,200,15,0.287879,0.716981,0.774612,0.246599
ZOOKEEPER,7,0.205146,0.132013,0.152738,Naive Bayes,Smote,Best First,Sensitive learning,47,82,212,6,0.364341,0.886792,0.849121,0.382862
ZOOKEEPER,7,0.205146,0.132013,0.152738,Ibk,Smote,Best First,Sensitive learning,27,72,222,26,0.272727,0.509434,0.779746,0.195124
ZOOKEEPER,8,0.244302,0.135335,0.132768,Random Forest,Smote,Best First,Sensitive learning,23,60,247,24,0.277108,0.489362,0.682376,0.221937
ZOOKEEPER,8,0.244302,0.135335,0.132768,Naive Bayes,Smote,Best First,Sensitive learning,25,40,267,22,0.384615,0.531915,0.824035,0.345578
ZOOKEEPER,8,0.244302,0.135335,0.132768,Ibk,Smote,Best First,Sensitive learning,10,54,253,37,0.156250,0.212766,0.688786,0.031973
ZOOKEEPER,9,0.284247,0.134974,0.078571,Random Forest,Smote,Best First,Sensitive learning,33,145,371,11,0.185393,0.750000,0.821992,0.195995
ZOOKEEPER,9,0.284247,0.134974,0.078571,Naive Bayes,Smote,Best First,Sensitive learning,31,44,472,13,0.413333,0.704545,0.901625,0.468354
ZOOKEEPER,9,0.284247,0.134974,0.078571,Ibk,Smote,Best First,Sensitive learning,25,118,398,19,0.174825,0.568182,0.811091,0.167318
