Version,Name,Size,NR,NAuth,LOC added,MAX LOC added,AVG LOC added,Churn,MAX Churn,AVG Churn,Age,Buggy
3.2.1,src/java/main/org/apache/zookeeper/Version.java,468,1,1,78,78,78.00,78,78,78.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/WatchedEvent.java,486,1,1,81,81,81.00,81,81,81.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/Watcher.java,732,1,1,125,125,125.00,125,125,125.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/ZooDefs.java,674,2,2,115,112,57.50,114,112,57.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/ZooKeeper.java,7460,5,3,1496,1311,299.20,1481,1311,296.20,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/ZooKeeperMain.java,3729,2,2,832,826,416.00,832,826,416.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/common/PathTrie.java,1406,2,2,285,283,142.50,283,283,141.50,12,No
3.2.1,src/java/main/org/apache/zookeeper/common/PathUtils.java,309,1,1,103,103,103.00,103,103,103.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/jmx/CommonNames.java,145,1,1,29,29,29.00,29,29,29.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/jmx/MBeanRegistry.java,970,1,1,194,194,194.00,194,194,194.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/jmx/ManagedUtil.java,360,1,1,72,72,72.00,72,72,72.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/jmx/ZKMBeanInfo.java,180,1,1,36,36,36.00,36,36,36.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java,432,1,1,72,72,72.00,72,72,72.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/ConnectionBean.java,643,3,2,171,121,57.00,159,121,53.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/ConnectionMXBean.java,370,2,2,98,68,49.00,98,68,49.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/DataNode.java,823,2,2,204,133,102.00,170,133,85.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/DataTree.java,6324,4,3,1445,1112,361.25,1164,1112,291.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/DataTreeBean.java,350,1,1,70,70,70.00,70,70,70.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/DataTreeMXBean.java,235,1,1,47,47,47.00,47,47,47.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java,1744,4,3,399,286,99.75,368,286,92.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/LogFormatter.java,432,1,1,72,72,72.00,72,72,72.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java,6278,11,4,1702,1047,154.73,1362,1047,123.82,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/ObserverBean.java,45,1,1,45,45,45.00,45,45,45.00,3,No
3.2.1,src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java,2944,5,3,541,506,108.20,512,506,102.40,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/PurgeTxnLog.java,754,1,1,132,132,132.00,132,132,132.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/Request.java,1259,3,3,257,218,85.67,232,218,77.33,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/RequestProcessor.java,222,1,1,37,37,37.00,37,37,37.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/ServerCnxn.java,561,3,2,170,88,56.67,137,88,45.67,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/ServerConfig.java,497,1,1,94,94,94.00,94,94,94.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/ServerStats.java,800,1,1,132,132,132.00,132,132,132.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/SessionTracker.java,364,2,2,68,62,34.00,66,62,33.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/SessionTrackerImpl.java,1383,3,2,266,242,88.67,244,242,81.33,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/SyncRequestProcessor.java,933,2,2,205,161,102.50,178,161,89.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/TraceFormatter.java,716,2,2,121,119,60.50,121,119,60.50,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/WatchManager.java,674,1,1,113,113,113.00,113,113,113.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java,4016,3,3,714,688,238.00,703,688,234.33,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/ZooKeeperServerBean.java,570,1,1,114,114,114.00,114,114,114.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java,410,1,1,82,82,82.00,82,82,82.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/ZooKeeperServerMain.java,650,1,1,124,124,124.00,124,124,124.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/ZooTrace.java,552,1,1,92,92,92.00,92,92,92.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java,491,1,1,82,82,82.00,82,82,82.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java,797,1,1,138,138,138.00,138,138,138.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/auth/IPAuthenticationProvider.java,700,1,1,117,117,117.00,117,117,117.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/auth/ProviderRegistry.java,462,1,1,76,76,76.00,76,76,76.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/persistence/FileSnap.java,1239,1,1,236,236,236.00,236,236,236.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/persistence/FileTxnLog.java,3075,2,2,555,548,277.50,553,548,276.50,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/persistence/FileTxnSnapLog.java,1661,2,2,290,287,145.00,288,287,144.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/persistence/SnapShot.java,360,1,1,60,60,60.00,60,60,60.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/persistence/TxnLog.java,695,2,2,118,116,59.00,117,116,58.50,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/persistence/Util.java,1900,1,1,325,325,325.00,325,325,325.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/AckRequestProcessor.java,294,1,1,53,53,53.00,53,53,53.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java,5553,3,3,972,957,324.00,957,957,319.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/CommitProcessor.java,1126,2,2,189,187,94.50,189,187,94.50,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/Election.java,156,1,1,26,26,26.00,26,26,26.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java,4114,2,2,745,744,372.50,744,744,372.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/Follower.java,2216,4,3,501,429,125.25,169,429,42.25,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/FollowerBean.java,250,1,1,50,50,50.00,50,50,50.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/FollowerMXBean.java,205,1,1,41,41,41.00,41,41,41.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/FollowerRequestProcessor.java,646,1,1,109,109,109.00,109,109,109.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java,1323,2,2,265,248,132.50,160,248,80.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/Leader.java,3981,4,3,775,671,193.75,719,671,179.75,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java,265,2,2,55,53,27.50,53,53,26.50,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java,1293,2,2,261,230,130.50,253,230,126.50,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionBean.java,210,1,1,42,42,42.00,42,42,42.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderElectionMXBean.java,155,1,1,31,31,31.00,31,31,31.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderMXBean.java,180,1,1,36,36,36.00,36,36,36.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java,905,1,1,169,169,169.00,169,169,169.00,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/Learner.java,375,1,1,375,375,375.00,375,375,375.00,6,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java,494,4,3,500,476,125.00,494,476,123.50,6,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LearnerSessionTracker.java,89,1,1,89,89,89.00,89,89,89.00,6,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LearnerSyncRequest.java,34,1,1,34,34,34.00,34,34,34.00,6,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,149,1,1,149,149,149.00,149,149,149.00,6,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,340,1,1,68,68,68.00,68,68,68.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,320,1,1,64,64,64.00,64,64,64.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,147,1,1,147,147,147.00,147,147,147.00,3,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,37,1,1,37,37,37.00,37,37,37.00,3,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,123,1,1,123,123,123.00,123,123,123.00,3,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,114,1,1,114,114,114.00,114,114,114.00,3,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,472,2,2,84,82,42.00,82,82,41.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,220,1,1,44,44,44.00,44,44,44.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,3588,5,4,691,628,138.20,652,628,130.40,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,170,1,1,34,34,34.00,34,34,34.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,4185,5,3,898,711,179.60,873,711,174.60,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,1542,2,2,323,279,161.50,321,279,160.50,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,806,2,2,149,148,74.50,149,148,74.50,12,Yes
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,417,2,2,70,67,35.00,68,67,34.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java,225,1,1,45,45,45.00,45,45,45.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,165,1,1,33,33,33.00,33,33,33.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,384,2,2,88,79,44.00,79,79,39.50,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,190,1,1,38,38,38.00,38,38,38.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,165,1,1,33,33,33.00,33,33,33.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,414,1,1,69,69,69.00,69,69,69.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,793,1,1,272,272,272.00,272,272,272.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,160,1,1,57,57,57.00,57,57,57.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,98,1,1,33,33,33.00,33,33,33.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java,774,1,1,129,129,129.00,129,129,129.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/upgrade/DataTreeV1.java,3497,1,1,583,583,583.00,583,583,583.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java,1083,1,1,180,180,180.00,180,180,180.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShot.java,198,1,1,33,33,33.00,33,33,33.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java,1976,1,1,333,333,333.00,333,333,333.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/util/Profiler.java,240,1,1,40,40,40.00,40,40,40.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,644,1,1,107,107,107.00,107,107,107.00,12,No
3.2.1,src/java/main/org/apache/zookeeper/version/util/VerGen.java,760,1,1,128,128,128.00,128,128,128.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/BaseSysTest.java,1320,1,1,264,264,264.00,264,264,264.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/DuplicateNameException.java,130,1,1,26,26,26.00,26,26,26.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/GenerateLoad.java,3556,1,1,714,714,714.00,714,714,714.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/Instance.java,295,1,1,59,59,59.00,59,59,59.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/InstanceContainer.java,1549,1,1,309,309,309.00,309,309,309.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/InstanceManager.java,1655,1,1,331,331,331.00,331,331,331.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/NoAssignmentException.java,120,1,1,24,24,24.00,24,24,24.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/NoAvailableContainers.java,140,1,1,28,28,28.00,28,28,28.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/QuorumPeerInstance.java,1350,1,1,275,275,275.00,275,275,275.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/SimpleClient.java,580,1,1,116,116,116.00,116,116,116.00,12,No
3.2.1,src/java/systest/org/apache/zookeeper/test/system/SimpleSysTest.java,850,1,1,170,170,170.00,170,170,170.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/PortAssignment.java,68,1,1,34,34,34.00,34,34,34.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/TestableZooKeeper.java,438,2,2,78,72,39.00,78,72,39.00,12,Yes
3.2.1,src/java/test/org/apache/zookeeper/server/CRCTest.java,1045,1,1,197,197,197.00,197,197,197.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/server/DataTreeUnitTest.java,334,1,1,55,55,55.00,55,55,55.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/server/DeserializationPerfTest.java,660,1,1,118,118,118.00,118,118,118.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/server/InvalidSnapshotTest.java,504,1,1,111,111,111.00,111,111,111.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/server/SerializationPerfTest.java,702,1,1,125,125,125.00,125,125,125.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/server/ToStringTest.java,190,1,1,38,38,38.00,38,38,38.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/server/ZooKeeperServerMainTest.java,393,1,1,131,131,131.00,131,131,131.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/server/ZooKeeperServerTest.java,554,1,1,95,95,95.00,95,95,95.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/server/quorum/ObserverTest.java,236,1,1,236,236,236.00,236,236,236.00,3,No
3.2.1,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerMainTest.java,844,3,3,370,303,123.33,307,303,102.33,12,No
3.2.1,src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerTestBase.java,100,1,1,100,100,100.00,100,100,100.00,3,No
3.2.1,src/java/test/org/apache/zookeeper/test/ACLRootTest.java,360,1,1,120,120,120.00,120,120,120.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ACLTest.java,1003,1,1,183,183,183.00,183,183,183.00,12,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/AsyncHammerTest.java,250,3,3,267,194,89.00,250,194,83.33,12,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/AsyncOps.java,3104,2,2,591,504,295.50,588,504,294.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/AsyncOpsTest.java,1089,2,2,199,178,99.50,199,178,99.50,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/AsyncTest.java,1555,1,1,175,175,175.00,175,175,175.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/AuthTest.java,237,1,1,79,79,79.00,79,79,79.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ChrootAsyncTest.java,144,1,1,48,48,48.00,48,48,48.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ChrootClientTest.java,152,1,1,55,55,55.00,55,55,55.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ChrootTest.java,380,1,1,124,124,124.00,124,124,124.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ClientBase.java,2523,5,3,565,487,113.00,526,487,105.20,12,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/ClientHammerTest.java,248,2,2,248,244,124.00,248,244,124.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ClientRetry.java,196,1,1,68,68,68.00,68,68,68.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ClientTest.java,4689,3,3,681,671,227.00,678,671,226.00,12,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/CnxManagerTest.java,372,1,1,183,183,183.00,183,183,183.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/CreateModeTest.java,486,1,1,81,81,81.00,81,81,81.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/DBSizeTest.java,507,1,1,87,87,87.00,87,87,87.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/DataTreeTest.java,376,1,1,64,64,64.00,64,64,64.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/DisconnectableZooKeeper.java,324,1,1,54,54,54.00,54,54,54.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/EventTypeTest.java,300,1,1,50,50,50.00,50,50,50.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/FLELostMessageTest.java,390,1,1,194,194,194.00,194,194,194.00,12,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/FLENewEpochTest.java,942,1,1,194,194,194.00,194,194,194.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/FLERestartTest.java,612,1,1,204,204,204.00,204,204,204.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/FLETest.java,1900,1,1,317,317,317.00,317,317,317.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/FLEZeroWeightTest.java,370,1,1,185,185,185.00,185,185,185.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/FourLetterWordsQuorumTest.java,96,1,1,96,96,96.00,96,96,96.00,4,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/FourLetterWordsTest.java,86,1,1,86,86,86.00,86,86,86.00,4,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/GetChildren2Test.java,136,1,1,136,136,136.00,136,136,136.00,6,No
3.2.1,src/java/test/org/apache/zookeeper/test/HierarchicalQuorumTest.java,751,3,3,326,271,108.67,305,271,101.67,12,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/IntegrityCheck.java,1390,1,1,231,231,231.00,231,231,231.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/InvalidSnapshotTest.java,276,1,1,94,94,94.00,94,94,94.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/JMXEnv.java,528,1,1,176,176,176.00,176,176,176.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/KeeperStateTest.java,430,1,1,76,76,76.00,76,76,76.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/LETest.java,785,1,1,133,133,133.00,133,133,133.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/MaxCnxnsTest.java,331,2,2,180,103,90.00,125,103,62.50,12,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/NullDataTest.java,432,1,1,72,72,72.00,72,72,72.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/OOMTest.java,926,1,1,163,163,163.00,163,163,163.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ObserverHierarchicalQuorumTest.java,59,1,1,59,59,59.00,59,59,59.00,3,No
3.2.1,src/java/test/org/apache/zookeeper/test/ObserverQuorumHammerTest.java,43,1,1,43,43,43.00,43,43,43.00,3,No
3.2.1,src/java/test/org/apache/zookeeper/test/ObserverTest.java,242,1,1,242,242,242.00,242,242,242.00,3,No
3.2.1,src/java/test/org/apache/zookeeper/test/PurgeTxnTest.java,436,1,1,89,89,89.00,89,89,89.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/QuorumBase.java,924,4,3,276,215,69.00,266,215,66.50,12,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/QuorumHammerTest.java,48,2,2,51,48,25.50,48,48,24.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/QuorumQuotaTest.java,372,1,1,75,75,75.00,75,75,75.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/QuorumTest.java,981,2,2,249,224,124.50,245,224,122.50,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/QuorumZxidSyncTest.java,177,1,1,177,177,177.00,177,177,177.00,3,Yes
3.2.1,src/java/test/org/apache/zookeeper/test/RecoveryTest.java,1263,1,1,214,214,214.00,214,214,214.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/RepeatStartupTest.java,360,1,1,72,72,72.00,72,72,72.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/SessionTest.java,1551,1,1,305,305,305.00,305,305,305.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/SledgeHammer.java,690,1,1,115,115,115.00,115,115,115.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/StatTest.java,1230,1,1,205,205,205.00,205,205,205.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/SyncCallTest.java,588,2,2,111,96,55.50,108,96,54.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/TestHammer.java,372,1,1,62,62,62.00,62,62,62.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/TruncateTest.java,284,1,1,142,142,142.00,142,142,142.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/UpgradeTest.java,653,1,1,111,111,111.00,111,111,111.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/WatchedEventTest.java,570,1,1,95,95,95.00,95,95,95.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/WatcherFuncTest.java,2790,1,1,470,470,470.00,470,470,470.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/WatcherTest.java,2072,1,1,350,350,350.00,350,350,350.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ZooKeeperQuotaTest.java,409,1,1,83,83,83.00,83,83,83.00,12,No
3.2.1,src/java/test/org/apache/zookeeper/test/ZooKeeperTestClient.java,2378,2,2,441,389,220.50,421,389,210.50,12,No
